"Data Source","World Development Indicators",

"Last Updated Date","2018-01-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"India","IND","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","71.64179104","65.4676259","72.30769231","75.80645161","94.11764706","80.99173554","83.76068376","100","97.56097561","94.61538462","85.81560284","93.6","98.31932773","113.1313131","118.75","108","99.03846154","113.592233","117.5824176","105.2083333","100","97.82157676","88.63089839","96.20109988","91.67678262","87.81584285","85.70074227","81.60530857","81.60530857","95.01264904","93.47190338","89.99280028","90.08306387","92.44620825","94.9438212","104.2709273","113.2595189","",
"India","IND","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","2.39046680311365","3.48950984734067","4.16411077326966","4.75324604703129","5.277636707069","3.87968484510718","4.55222974497708","5.58105299994339","6.24615545596231","8.56201042476948","9.28438820722438","7.88881197818458","7.78409495232679","7.68633439839321","7.24910892195613","6.61590394933327","7.48102327386086","7.10757562353923","7.46340914004437","9.57124372065701","9.90024058706933","8.29907766351681","10.9277996486473","12.0704673721991","11.7909118444281","14.2365056059182","15.1874795862919","14.3830454921174","14.5256778933766","13.7229920884021","13.2477561872683","11.7934137293031","11.7822183800884","17.4459027788448","17.7973785509793","13.4119841278777","17.810739926583","15.5797564245373","14.9567712735706","18.2071017303224","18.1462490250814","17.195151703827","",
"India","IND","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","72.2292111369873","64.9560471889565","64.4055191763427","66.7918098334806","63.855019768687","61.3478605673601","61.1254105643643","61.8091405535612","57.6436870425004","59.3799628314301","58.3229964063342","56.4496531887926","56.2266101731539","58.6108451683713","57.4975810831541","57.5196443015326","55.9325471138629","60.5519643123528","62.5599103356875","56.8330719430941","56.6784795060713","58.6075087475982","55.495188095749","49.9806790420907","40.947136910325","46.3316155424182","43.6054192702041","43.4356314606575","38.9703702821032","38.5335667738447","44.725487760103","43.3475291774696","44.8229736689895","25.8418341319189","21.2020157110275","18.2731443785934","19.9906788429904","19.8264136877615","18.042659705122","20.4343613708748","18.865355035472","14.8091336330518","",
"India","IND","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","1011288820.88309","1088254782.8095","1234808904.01169","1490190462.63963","2010383971.96472","2914594802.6703","3178450157.46808","3398551291.43471","3622400850.5812","3550012166.15453","3815194909.41194","3827926652.91614","4515961319.87429","5167884705.12787","5738469741.40524","5942595183.44117","5796636459.4167","6614564438.53514","6356161517.66056","8030392452.03346","10062141166.5081","11000427519.0261","12277011574.9367","14191837256.1832","17044738890.3443","18897585608.7553","19791960830.1352","20776267074.2965","24678773631.6486","35092846077.4904","46699475816.7035","58040553581.4998","69757132292.7717","55061627135.4378","52308542314.8116","78210856250.6131","76915514527.4288","79215876737.5455","77654804413.3522","80160943501.3086","81766553452.7492","95239277835.284","",
"India","IND","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","19.5590465656545","26.5878126195625","26.2709920958047","22.7286810396042","25.3530888225783","29.3912836585998","29.2855475770527","27.8028175954057","31.6321043205229","27.2575561183633","27.5648055707875","30.8617838238762","31.4274569415409","28.5411091191586","29.4697902049383","30.0780713034316","30.5550536238459","26.2502275481848","23.0735600657187","27.4733536938581","27.8680055488078","27.754270885218","28.2789434129566","33.5223216600706","43.658655724106","28.3708387229163","28.1170408518444","30.982780062702","39.8093552164453","40.5104249111059","35.1764240735045","36.8971694718315","34.1830456963475","48.2492962870844","51.3533487388245","57.816711412884","49.5115877502711","56.0301577776844","57.9410784948127","54.7809122412646","57.7808244339674","61.3569173216395","",
"India","IND","Import value index (2000 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","28.85008414","29.92494599","28.69811288","27.29019523","29.64177094","30.91440893","29.93057456","32.36483195","37.07419419","39.88401274","45.76528107","39.68681887","45.76334018","44.22965322","52.09858141","67.3620856","73.64142935","80.41453412","83.41902339","91.18120292","100","97.80505368","109.6929715","140.8261181","193.6525312","277.294174","346.2732106","445.1804926","623.0850748","499.1997733","679.7614265","901.4671146","950.4393192","903.2819775","898.4541243","762.5082245","698.2801434","",
"India","IND","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","2.24948875255624","1.73948402837392","2.60470751124957","1.93537805478104","1.87892225019729","2.59295322586462","1.0579492623641","1.4218364139789","1.44766857562174","1.87652990822913","1.42692673325977","1.05441004927499","1.46866723928137","1.7621336104256","1.04860718898232","1.22716908792533","1.60138404775122","1.14767950220696","0.982800668585803","0.909650233221631","1.04292185440115","1.32691297881173","0.872898086602487","0.728218484904081","0.793079173211852","0.762541640960903","0.613451687104036","0.615497408381491","0.608431947890408","0.346629578605578","0.464181121752754","0.540425890497661","0.858647793099381","0.476234094979775","0.517313087400796","0.599625418967927","0.559553979756479","0.598768718781654","1.02343160292751","0.913247252116366","0.943051790734869","1.162234908662","0.926826103296842","0.898929342107169","0.891106172616461","0.937434303124174","0.840575843107608","0.835487978945946","0.622901878612013","0.593460072690361","0.589867717164319","0.547846794640575","0.55377491171134","0.527358940018784","0.583225107806064","0.773178971165922","0.763967885246631","",
"India","IND","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","2249400000","2213300000","2311200000","2438800000","2661100000","2772900000","2731700000","2672600000","2507480000","2116140000","2093310000","2408930000","2235360000","3233580000","5063860000","6197190000","5098090000","6663010000","7819490000","9898310000","14821820000","14549560000","15634832072","13892733307","15115251169","16328998485","15051439900","16838039379","19034715452","19297491942","23991423128","19509428000","23196569257","21268794080","25484480716","34486530000","36054758486","40896425000","42162075000","47900500000","50259700014","50129318493","58811451691","73931350649","99815185141","139666582462","176526421758","234639503069","321398908679","257649434286","350780181351","465073005980","490405331041","467938788316","460501286905","392229822990","356320284343","",
"India","IND","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","4.98355116920068","6.48804951881806","10.1246105919003","9.45136952599639","10.5294802901056","10.8911248151754","11.1505655818721","9.80692958168076","12.2154513695024","18.4562458060431","12.7754608729715","9.38507968268069","11.8307565671749","10.4525015617365","15.6214824264494","10.7193744261512","8.12931901947592","10.823186517805","12.5708965674232","14.3865973080253","12.7466127641545","14.2951401966795","12.9422834647763","16.1839555421907","16.4200750635902","15.5490958329892","11.3790966736677","14.5985098839102","14.3185173210122","15.4762129606075","15.2862888934664","21.12152134855","8.41324320151814","9.1377411558446","4.81872202806551","10.3824304735791","4.77872862931261","0.220434915765865","0.165788804274932","0.134654126783653","23.4016020802428","27.8985454209853","28.6647949987261","27.0826128201823","27.8870939774136","29.3153789247616","6.64083850409138","0.706731636536221","0.615297086143844","0.473234305124284","0.547622130361416","0.755067614083586","0.273908886787305","0.440908743732253","1.51450062667008","2.22830700796121","2.2706711914867","",
"India","IND","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","3.14306037165466","2.84191026973298","3.03305642090689","2.07069050352632","2.73946864078764","1.76349670020556","1.48991470512867","2.03172940208037","3.71687909773956","5.68062604553574","6.84466228126747","5.87978895194132","6.31441915396178","4.88096784369028","2.70366874281674","1.48309153019352","3.37087026710003","4.38600572413969","2.05563278423529","1.8950709767627","1.19587203190971","1.27598360362788","0.925188088582369","1.65173094400638","1.64153066479553","1.47695714603405","1.48858443769224","1.86408702305007","1.76604575386326","1.64166320137438","1.71449636316047","2.35006377429415","4.24459806142617","4.98763626658799","3.49944484228823","3.39549963420501","5.84670201249175","5.22936907076841","6.61168834788136","10.2297992714064","5.15064755913567","3.92103272912931","4.57870627330916","3.74620435131664","3.10308855573893","2.76559686570045","5.40513581988334","5.98290366173841","6.55665277975379","6.70511432244147","7.48077649710275","7.12545103175158","7.20284151826376","7.0120492067099","7.97477461915889","7.86898785480341","6.60857091687","",
"India","IND","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","2.24948875255624","1.73948402837392","2.60470751124957","1.93537805478104","1.87892225019729","2.59295322586462","1.0579492623641","1.4218364139789","1.44766857562174","1.87652990822913","1.42692673325977","1.05441004927499","1.46866723928137","1.7621336104256","1.04860718898232","1.22716908792533","1.60138404775122","1.14767950220696","0.982800668585803","0.909650233221631","1.04292185440115","1.32691297881173","0.872898086602487","0.728218484904081","0.793079173211852","0.762541640960903","0.613451687104036","0.615497408381491","0.608431947890408","0.346629578605578","0.464181121752754","0.540425890497661","0.858647793099381","0.476234094979775","0.517313087400796","0.599625418967927","0.559553979756479","0.598768718781654","1.02343160292751","0.913247252116366","0.943051790734869","1.162234908662","0.926826103296842","0.898929342107169","0.891106172616461","0.937434303124174","0.840575843107608","0.835487978945946","0.622901878612013","0.593460072690361","0.589867717164319","0.547846794640575","0.55377491171134","0.527358940018784","0.583225107806064","0.773178971165922","0.763967885246631","",
"India","IND","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","5.37032097448208","4.52717661410563","5.88006230529595","5.75282926029195","4.19751230694074","4.11482563381298","4.38920818537907","3.83895831774302","4.50651650262415","4.59374143487671","8.41251415222781","9.1741976728257","9.957680194689","9.45175316522245","18.6756742879937","13.466103185476","14.5064131861148","16.0067296912356","15.7957871932824","15.1583452124656","19.0422633657675","16.8306120597461","12.5187547265394","11.7802187145951","9.12486465212505","9.44093978216815","5.56047272261307","4.81772316087894","4.49450372482511","3.58818505576345","5.98257958413846","6.62863616503774","7.7793528819157","5.73485974997977","5.01074887980072","3.83784625475512","4.17720869655751","4.3799671976218","4.15835795557975","5.73313430966274","2.94032795378475","1.87532257022659","1.80970436096695","1.35028187938766","1.21225450545498","1.32821769409638","8.35080963189123","10.0295775878283","10.0134196230713","8.69765170340903","7.64970077033786","8.16989821349338","8.40914208853742","7.84828383006356","7.01818745941252","5.52652441972844","6.10769442416885","",
"India","IND","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","0.235618387125456","0.266570279672887","0.1644167532018","0.0574052812858783","0.285596182029988","0.274081286739515","0.373393857304975","0.912968644765397","0.405985292006317","0.963546835275549","0.784403647811361","0.471163545640596","0.341332044950254","2.60701760896591","1.57607042848736","1.09130105741473","0.857183768823226","2.70568406771114","1.60176686714862","1.10806794291147","2.31550511340713","3.25171345387764","2.50268214073595","1.80090989635521","3.14856098439207","2.60232620139165","2.01763647210922","2.53988331642326","2.26888363048591","2.05165054189403","1.86729434769194","1.66833697020743","1.53791345197457","1.20488525600507","2.8074738856688","1.2943024421419","1.10167107111322","1.21147508614751","1.4913284035475","1.67748770889657","1.39584995494319","1.71658439585641","1.48736769939971","1.32220720089499","1.44721055314322","1.44810686661591","2.03576315727203","1.81330141444632","2.63941055209758","2.8907993338469","3.39557025346354","3.17761042653065","5.13629419536105","6.36502841518804","6.48021920580565","4.95085991140839","4.64881712573359","",
"India","IND","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","0.391215435227172","0.483441015677947","0.428348909657321","0.52074790880761","0.338206005035512","0.407515597389015","0.464911959585606","0.333009054852952","0.634102764528531","1.08452181802716","1.74603857049362","1.68165949197362","1.27496242216019","1.04342555310213","1.32310134956338","1.21087137880233","0.629451422003142","0.928259150143854","0.920904048729521","0.888737572373466","0.904207445509391","1.68836720835544","1.09321962150205","0.73719915827072","0.993721628047132","1.1454216017707","1.37452374240952","1.04647847670294","1.22378831765265","0.669688928428728","0.672386182092432","0.511086229693664","1.62079175517106","0.581553747404564","2.65425320820965","3.65919679364668","3.23874728894225","2.52509846520814","2.11208769966848","1.94898800638824","1.61341989660527","1.73594670177197","1.59848422368371","1.77351365623635","1.98585045271413","2.27458641358561","2.45635929557581","2.4220791710971","2.79699541916564","2.98284188602917","1.94345319360517","1.84003537723452","2.29665993089671","1.94393126903111","2.16427605989645","2.16824509624726","2.60839182847452","",
"India","IND","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","2.8229750155597","1.43676862603352","1.55763239875389","1.07019845825816","1.36785539814362","2.50640124057846","5.40322875864846","2.51440544787847","2.69992183387305","3.37973858062321","1.04141288199072","1.46164479665246","0.912604681125188","1.1136263831419","0.651479306299937","0.892017188435404","0.875033591011536","3.69742803927954","4.50413006474847","3.84035254503041","3.71202726790637","3.07562565465897","3.0090766746548","3.43902729896404","4.75585491741159","4.04952634178654","4.84887088443944","4.96166487199186","5.09181716660841","4.58674332219084","4.12530400435027","3.40189368955358","4.43195704334495","3.81084525503103","6.59871391824832","6.98060953073562","7.18852587240709","8.34773455136971","9.47794908101653","9.78784146303274","8.75875700168082","9.46654085405661","10.4905099612499","11.7673934516678","12.1809196104029","12.4194700788354","15.6651352084333","16.6291662433865","16.2788469416538","18.0024811851568","18.20237132471","18.7265271265272","17.6704914944644","18.4258348824407","20.6732462408166","24.3449124123421","25.8064970285227","",
